"id_sample","id_es_int","g_pre","g_post","g_delayed","v_pre","v_post","v_delayed","g_p2post_05","g_p2post_06","g_p2post_07","v_p2post_05","v_p2post_06","v_p2post_07","g_p2delayed_05","g_p2delayed_06","g_p2delayed_07","v_p2delayed_05","v_p2delayed_06","v_p2delayed_07"
"101",2,0.0701764529712686,0.50924857759705,NA,0.0823645895599458,0.0850710723177435,NA,0.204583947750042,0.204583947750042,0.204583947750042,0.0806398813701448,0.0647427486526511,0.0488456159351575,NA,NA,NA,NA,NA,NA
"102",4,0.213082874136024,-0.0190116154516855,NA,0.0555331246904138,0.0559321708521647,NA,-0.0287030312670698,-0.0287030312670698,-0.0287030312670698,0.0546801051226572,0.0437463726092478,0.0328126400958383,NA,NA,NA,NA,NA,NA
"102",5,-0.217070239177572,0.135826860327775,NA,0.0562661569036971,0.0560613672411963,NA,0.0284746353118946,0.0284746353118946,0.0284746353118946,0.0546776905517309,0.0437439580383214,0.032810225524912,NA,NA,NA,NA,NA,NA
"102",6,-0.0568381493930781,0.293150086089311,NA,0.0522695457464848,0.0535486050972217,NA,0.0505278928987717,0.0505278928987717,0.0505278928987717,0.0519639135195118,0.0415955739445768,0.0312272343696418,NA,NA,NA,NA,NA,NA
"102",7,-0.194226186563491,0.150172984225639,NA,0.053222840492984,0.053120327747337,NA,0.0288577902258711,0.0288577902258711,0.0288577902258711,0.0518496543248564,0.0414813147499214,0.0311129751749863,NA,NA,NA,NA,NA,NA
"103",10,0.736547985822722,0.187320399596083,NA,0.103813246325602,0.0994515213924449,NA,-0.0487634501339627,-0.0487634501339627,-0.0487634501339627,0.094782316980002,0.0758336032767485,0.056884889573495,NA,NA,NA,NA,NA,NA
"103",11,0.43663381757793,0.437477476954264,NA,0.0966469501472002,0.0986947278121242,NA,0.00934067923272731,0.00934067923272731,0.00934067923272731,0.0924441130694924,0.0739778330209221,0.0555115529723519,NA,NA,NA,NA,NA,NA
"104",13,-0.107080546812605,1.39255643181965,1.12028342395001,0.0962049680803504,0.120301807734058,0.111749576911244,1.43604625742514,1.43604625742514,1.43604625742514,0.185916061501763,0.16748750378874,0.149058946075717,1.40549208173525,1.40549208173525,1.40549208173525,0.143349722390052,0.124921164677029,0.106492606964006
"104",14,0.318190830729382,0.133750662912432,0.253829234561796,0.0973272075960325,0.0962852555343983,0.0968670060405072,-0.0449648844352751,-0.0449648844352751,-0.0449648844352751,0.102480460740552,0.0840519030275288,0.0656233453145055,0.068346624341618,0.068346624341618,0.068346624341618,0.104791748306379,0.0863631905933553,0.067934632880332
"104",15,-0.209230636811968,0.922351534968882,0.670971342103768,0.0990418513820479,0.109387426954852,0.104252429363378,0.721088062181818,0.721088062181818,0.721088062181818,0.126378097346224,0.107510274498225,0.0886424516502262,0.684035183984727,0.684035183984727,0.684035183984727,0.107352736542411,0.0884849136944122,0.0696170908464132
"104",16,0.039109244190102,-0.156014837463561,0.047149690972254,0.0985002113000014,0.0987926612554842,0.098509103099715,-0.133099633408335,-0.133099633408335,-0.133099633408335,0.104157722928097,0.0852899000800984,0.0664220772320994,0.0252254518222355,0.0252254518222355,0.0252254518222355,0.107386409378897,0.0885185865308981,0.0696507636828991
"105",19,0.0710604640796698,1.26411711289364,NA,0.168357906306928,0.204561144615004,NA,0.478367436644165,0.478367436644165,0.478367436644165,0.171306437322149,0.14034427524283,0.109382113163512,NA,NA,NA,NA,NA,NA
"105",20,0.0784770719504844,1.00777680782172,NA,0.168383112244808,0.191325281416658,NA,0.4298981202244,0.4298981202244,0.4298981202244,0.170347566598476,0.139385404519158,0.108423242439839,NA,NA,NA,NA,NA,NA
"107",25,-0.552663806939099,0.540636797440566,NA,0.106037089045519,0.105864074088234,NA,0.31247880264833,0.31247880264833,0.31247880264833,0.103178028860239,0.0836972061455142,0.0642163834307891,NA,NA,NA,NA,NA,NA
"107",26,-0.552663806939099,1.06292128225765,NA,0.106037089045519,0.116883988634674,NA,0.42730843351513,0.42730843351513,0.42730843351513,0.104068923070189,0.0845881003554641,0.0651072776407389,NA,NA,NA,NA,NA,NA
"107",27,-0.24457805162951,0.264530417782437,NA,0.106219750833459,0.106357020003638,NA,0.132970311453048,0.132970311453048,0.132970311453048,0.102221964540889,0.0821515359781261,0.062081107415363,NA,NA,NA,NA,NA,NA
"107",28,-0.24457805162951,0.543011896661774,NA,0.106219750833459,0.10939601430072,NA,0.198641637892579,0.198641637892579,0.198641637892579,0.102144017350837,0.0820735887880734,0.0620031602253104,NA,NA,NA,NA,NA,NA
"107",29,-0.225044695399408,-0.0158223454194126,NA,0.0969354599631885,0.0963055253592779,NA,0.0505775144111146,0.0505775144111146,0.0505775144111146,0.0934339084027572,0.074967628354187,0.0565013483056168,NA,NA,NA,NA,NA,NA
"107",30,-0.225044695399408,0.142522388293681,NA,0.0969354599631885,0.0965563039161575,NA,0.0995178219162636,0.0995178219162636,0.0995178219162636,0.0929547623225039,0.0744884822739337,0.0560222022253634,NA,NA,NA,NA,NA,NA
"108",33,NA,0.0351062795111027,NA,NA,0.00472755512260163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109_1",35,-0.0584034972178639,0.115097790499874,NA,0.00353650173370525,0.00354083500810643,NA,0.0242632132175214,0.0242632132175214,0.0242632132175214,0.00355319193422285,0.00284714563642134,0.00214109933861983,NA,NA,NA,NA,NA,NA
"109_2",37,0.00366109446205991,0.0972509095509802,NA,0.00355076935579867,0.0035549556748571,NA,0.0204225489367277,0.0204225489367277,0.0204225489367277,0.00358092717514451,0.00287173164012169,0.00216253610509887,NA,NA,NA,NA,NA,NA
"110",39,0.688124248590028,1.62898096645012,NA,0.0811912023796189,0.1027049919279,NA,0.206127900174807,0.206127900174807,0.206127900174807,0.074833750427443,0.0600140520042238,0.0451943535810046,NA,NA,NA,NA,NA,NA
"110",40,0.145195128691488,0.643244198202034,NA,0.0767263995233506,0.0806015456397141,NA,0.0250187260959596,0.0250187260959596,0.0250187260959596,0.0741468553002141,0.0593271568769949,0.0445074584537758,NA,NA,NA,NA,NA,NA
"110",41,-0.137100266666927,0.680735049551414,NA,0.0767038487772098,0.0810913855328114,NA,0.105883234684801,0.105883234684801,0.105883234684801,0.074297788183993,0.0594780897607738,0.0446583913375547,NA,NA,NA,NA,NA,NA
"110",42,-0.762462265559924,-0.490635207591003,NA,0.0822553509806568,0.0788939121700492,NA,0.00445936659694188,0.00445936659694188,0.00445936659694188,0.0741366810204025,0.0593169825971833,0.0444972841739641,NA,NA,NA,NA,NA,NA
"111",45,NA,1.62813515360166,NA,NA,0.0793239005967972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",47,-0.0660514678275619,-0.0321638771376376,NA,0.0122156416103736,0.0122105524950683,NA,0.00568766549192849,0.00568766549192849,0.00568766549192849,0.0122235764353163,0.0097932192702349,0.00736286210515348,NA,NA,NA,NA,NA,NA
"113",49,NA,1.40804367317922,NA,NA,0.0199443235416239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",50,NA,2.54819187322187,NA,NA,0.0285393975453852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",51,NA,0.0578264443247159,NA,NA,0.0144563162583395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",52,NA,1.03851811457987,NA,NA,0.0160953040276189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",55,NA,1.36750291101885,NA,NA,0.0832422938737114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",57,-0.201606992749877,NA,NA,0.0185223514148833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",58,NA,-0.160456830373319,NA,NA,0.022229691476741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",59,NA,-0.116239204226029,NA,NA,0.0221955159409468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",60,NA,0.11595035011631,NA,NA,0.0221953285976311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",80,1.01461775792117,1.00783071412509,NA,0.0128295856210863,0.0128105739225335,NA,-0.187483691857135,-0.187483691857135,-0.187483691857135,0.0140623607613534,0.0117924646812435,0.00952256860113357,NA,NA,NA,NA,NA,NA
"117",81,0.979823784293885,1.63990823066075,NA,0.0127334712908633,0.0151285465771803,NA,3.36256596678143,3.36256596678143,3.36256596678143,0.392378187031735,0.390108290951625,0.387838394871515,NA,NA,NA,NA,NA,NA
"118",84,0.103096961970952,1.28041389723879,NA,0.0183093200880912,0.021359564965759,NA,10.6667263144571,10.6667263144571,10.6667263144571,0.58592233481686,0.582304470448401,0.578686606079942,NA,NA,NA,NA,NA,NA
"118",85,NA,0.756142581651938,NA,NA,0.0193601115117235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",86,0,0.585013560525714,NA,0.0169717037788664,0.017485578953039,NA,6.30333298078631,6.30333298078631,6.30333298078631,0.575649294690137,0.572296635870052,0.568943977049968,NA,NA,NA,NA,NA,NA
"118",87,NA,-0.978408864956616,NA,NA,0.0184090670026287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",90,0.406328628634273,0.220155161058795,17.2727848082454,0.0377794597436885,0.0436130887226014,1.57850737400905,-1.37605617377255,-1.37605617377255,-1.37605617377255,0.143032095064522,0.134512772123559,0.125993449182595,-0.461858158386101,-0.461858158386101,-0.461858158386101,0.352538506810539,0.344543922501744,0.336549338192949
"119",91,0.272990228399597,0.300193847851087,10.4992278789429,0.0381736352514997,0.0468319568142123,0.649322949349644,-0.0124050504679336,-0.0124050504679336,-0.0124050504679336,0.228067175254546,0.218982956549548,0.209898737844549,-0.014845879474648,-0.014845879474648,-0.014845879474648,0.430706315281169,0.422133031744801,0.413559748208434
"120",93,-0.115800762051795,0.0439990210112564,NA,0.009180643980809,0.00736664172006689,NA,0.0101281865740374,0.0101281865740374,0.0101281865740374,0.00733848513609871,0.00587090774264906,0.00440333034919941,NA,NA,NA,NA,NA,NA
"120",94,-0.0173051820085456,0.0202192843604289,NA,0.00705345896380133,0.00697708827662327,NA,0.000325781095839598,0.000325781095839598,0.000325781095839598,0.00695209643312027,0.00556167724242048,0.0041712580517207,NA,NA,NA,NA,NA,NA
"121",97,NA,0.445613384465705,0.223957955956017,NA,0.0226302437934207,0.0210190404049837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",98,NA,0.136634264330892,0.243282736683937,NA,0.0216013495200991,0.0205100425806599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",102,0.0555294261354023,0.247949419278168,NA,0.019569314036745,0.0197131450647091,NA,0.0272226781518235,0.0272226781518235,0.0272226781518235,0.0194651078623133,0.015582168856452,0.0116992298505906,NA,NA,NA,NA,NA,NA
"124",108,0.058824505323712,1.32236016867651,NA,0.0116529635731546,0.0142043906101072,NA,0.103977472806313,0.103977472806313,0.103977472806313,0.0116120884711886,0.00929283578192165,0.00697358309265467,NA,NA,NA,NA,NA,NA
"125_1",110,NA,0.472729238955241,NA,NA,0.0670972790626914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125_1",111,NA,0.25716912701237,NA,NA,0.0657861376170673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125_1",112,0.147924704964421,NA,NA,0.0654173522708215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125_2",116,NA,0.125653416815592,NA,NA,0.0657326552613021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125_2",117,NA,0.704477937198284,NA,NA,0.0697368251183164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125_2",118,0.453165435990924,NA,NA,0.0673124063547972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125_3",122,NA,0.363920772918863,NA,NA,0.0837211171600546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125_3",123,NA,0.704399673583721,NA,NA,0.0875906977045545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125_3",124,0.469803154005023,NA,NA,0.08466023071911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125_4",128,NA,0.208848568032238,NA,NA,0.0724435348171031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125_4",129,NA,-0.120434765950325,NA,NA,0.0721739682289586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125_4",130,0.476869876318606,NA,NA,0.0741452677297976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126_1",134,0.586128497664749,1.35659147011464,NA,0.0708562600523523,0.0827355759334084,NA,0.191716228652327,0.191716228652327,0.191716228652327,0.0672206623635758,0.0540808152548998,0.0409409681462239,NA,NA,NA,NA,NA,NA
"126_1",135,0.0587251383370199,1.207322832015,NA,0.0681570697832886,0.0796981791390982,NA,4.30024180023712,4.30024180023712,4.30024180023712,0.224743386550619,0.211603539441943,0.198463692333268,NA,NA,NA,NA,NA,NA
"126_2",138,0.520595057712648,1.03614714914704,NA,0.0446025926482677,0.04891754802768,NA,0.0576833213329552,0.0576833213329552,0.0576833213329552,0.0424637535955421,0.0339907230266811,0.0255176924578201,NA,NA,NA,NA,NA,NA
"126_2",139,-0.212866882101406,-0.136413345261023,NA,0.0433891146664437,0.0432455463399368,NA,0.116303322621045,0.116303322621045,0.116303322621045,0.0474441313542312,0.0389711007853702,0.0304980702165092,NA,NA,NA,NA,NA,NA
"127_6",146,-0.199578773729493,-0.260417890885304,NA,0.0175609651444109,0.0176147839731989,NA,-0.00125399059523824,-0.00125399059523824,-0.00125399059523824,0.0173230902180481,0.013858495048664,0.01039389987928,NA,NA,NA,NA,NA,NA
"127_6",146,-0.199578773729493,-0.260417890885304,NA,0.0175609651444109,0.0176147839731989,NA,0.00590089296375812,0.00590089296375812,0.00590089296375812,0.0262173617503103,0.0209739151763331,0.015730468602356,NA,NA,NA,NA,NA,NA
"127_6",146,-0.199578773729493,-0.260417890885304,NA,0.0175609651444109,0.0176147839731989,NA,-0.0129906505547247,-0.0129906505547247,-0.0129906505547247,0.023959961829842,0.019168422693563,0.0143768835572841,NA,NA,NA,NA,NA,NA
"127_6",146,0.0219940591870197,0.244615693551309,NA,0.0267765923481776,0.026909671045245,NA,-0.00125399059523824,-0.00125399059523824,-0.00125399059523824,0.0173230902180481,0.013858495048664,0.01039389987928,NA,NA,NA,NA,NA,NA
"127_6",146,0.0219940591870197,0.244615693551309,NA,0.0267765923481776,0.026909671045245,NA,0.00590089296375812,0.00590089296375812,0.00590089296375812,0.0262173617503103,0.0209739151763331,0.015730468602356,NA,NA,NA,NA,NA,NA
"127_6",146,0.0219940591870197,0.244615693551309,NA,0.0267765923481776,0.026909671045245,NA,-0.0129906505547247,-0.0129906505547247,-0.0129906505547247,0.023959961829842,0.019168422693563,0.0143768835572841,NA,NA,NA,NA,NA,NA
"127_6",146,0.650404634155565,0.197947949791237,NA,0.0253112176547154,0.0244731329444436,NA,-0.00125399059523824,-0.00125399059523824,-0.00125399059523824,0.0173230902180481,0.013858495048664,0.01039389987928,NA,NA,NA,NA,NA,NA
"127_6",146,0.650404634155565,0.197947949791237,NA,0.0253112176547154,0.0244731329444436,NA,0.00590089296375812,0.00590089296375812,0.00590089296375812,0.0262173617503103,0.0209739151763331,0.015730468602356,NA,NA,NA,NA,NA,NA
"127_6",146,0.650404634155565,0.197947949791237,NA,0.0253112176547154,0.0244731329444436,NA,-0.0129906505547247,-0.0129906505547247,-0.0129906505547247,0.023959961829842,0.019168422693563,0.0143768835572841,NA,NA,NA,NA,NA,NA
"127_6",152,0.111372504910912,0.0452270459083367,NA,0.0319897988860247,0.031950857723737,NA,-0.00217867108759385,-0.00217867108759385,-0.00217867108759385,0.0314616106731826,0.0251693333993497,0.0188770561255168,NA,NA,NA,NA,NA,NA
"127_6",152,0.111372504910912,0.0452270459083367,NA,0.0319897988860247,0.031950857723737,NA,0.0075294264011659,0.0075294264011659,0.0075294264011659,0.0403559502976227,0.0322848216191967,0.0242136929407707,NA,NA,NA,NA,NA,NA
"127_6",152,0.111372504910912,0.0452270459083367,NA,0.0319897988860247,0.031950857723737,NA,-0.0151679860554505,-0.0151679860554505,-0.0151679860554505,0.0380990257918971,0.0304798045511693,0.0228605833104414,NA,NA,NA,NA,NA,NA
"127_6",152,0.377781787651901,0.60222591459948,NA,0.041763504446212,0.0429091136812835,NA,-0.00217867108759385,-0.00217867108759385,-0.00217867108759385,0.0314616106731826,0.0251693333993497,0.0188770561255168,NA,NA,NA,NA,NA,NA
"127_6",152,0.377781787651901,0.60222591459948,NA,0.041763504446212,0.0429091136812835,NA,0.0075294264011659,0.0075294264011659,0.0075294264011659,0.0403559502976227,0.0322848216191967,0.0242136929407707,NA,NA,NA,NA,NA,NA
"127_6",152,0.377781787651901,0.60222591459948,NA,0.041763504446212,0.0429091136812835,NA,-0.0151679860554505,-0.0151679860554505,-0.0151679860554505,0.0380990257918971,0.0304798045511693,0.0228605833104414,NA,NA,NA,NA,NA,NA
"127_6",152,0.989398151270773,0.503230563435718,NA,0.0434860169426641,0.0399288223261828,NA,-0.00217867108759385,-0.00217867108759385,-0.00217867108759385,0.0314616106731826,0.0251693333993497,0.0188770561255168,NA,NA,NA,NA,NA,NA
"127_6",152,0.989398151270773,0.503230563435718,NA,0.0434860169426641,0.0399288223261828,NA,0.0075294264011659,0.0075294264011659,0.0075294264011659,0.0403559502976227,0.0322848216191967,0.0242136929407707,NA,NA,NA,NA,NA,NA
"127_6",152,0.989398151270773,0.503230563435718,NA,0.0434860169426641,0.0399288223261828,NA,-0.0151679860554505,-0.0151679860554505,-0.0151679860554505,0.0380990257918971,0.0304798045511693,0.0228605833104414,NA,NA,NA,NA,NA,NA
"127_6",158,0.0634090130216369,-0.0855361378627911,NA,0.020924020492341,0.020932558647647,NA,-0.00521342133700859,-0.00521342133700859,-0.00521342133700859,0.0207369945243803,0.0165896292846265,0.0124422640448726,NA,NA,NA,NA,NA,NA
"127_6",158,0.0634090130216369,-0.0855361378627911,NA,0.020924020492341,0.020932558647647,NA,0.00477950980363988,0.00477950980363988,0.00477950980363988,0.0296313149073445,0.0237050982629976,0.0177788816186506,NA,NA,NA,NA,NA,NA
"127_6",158,0.0634090130216369,-0.0855361378627911,NA,0.020924020492341,0.020932558647647,NA,-0.0200802175342875,-0.0200802175342875,-0.0200802175342875,0.0273753846164613,0.0219010754098125,0.0164267662031638,NA,NA,NA,NA,NA,NA
"127_6",158,0.334212987273141,0.439475300718805,NA,0.0305124774323504,0.030773503775555,NA,-0.00521342133700859,-0.00521342133700859,-0.00521342133700859,0.0207369945243803,0.0165896292846265,0.0124422640448726,NA,NA,NA,NA,NA,NA
"127_6",158,0.334212987273141,0.439475300718805,NA,0.0305124774323504,0.030773503775555,NA,0.00477950980363988,0.00477950980363988,0.00477950980363988,0.0296313149073445,0.0237050982629976,0.0177788816186506,NA,NA,NA,NA,NA,NA
"127_6",158,0.334212987273141,0.439475300718805,NA,0.0305124774323504,0.030773503775555,NA,-0.0200802175342875,-0.0200802175342875,-0.0200802175342875,0.0273753846164613,0.0219010754098125,0.0164267662031638,NA,NA,NA,NA,NA,NA
"127_6",158,1.01832872625538,0.375616000928656,NA,0.0309800756031215,0.0282149335828645,NA,-0.00521342133700859,-0.00521342133700859,-0.00521342133700859,0.0207369945243803,0.0165896292846265,0.0124422640448726,NA,NA,NA,NA,NA,NA
"127_6",158,1.01832872625538,0.375616000928656,NA,0.0309800756031215,0.0282149335828645,NA,0.00477950980363988,0.00477950980363988,0.00477950980363988,0.0296313149073445,0.0237050982629976,0.0177788816186506,NA,NA,NA,NA,NA,NA
"127_6",158,1.01832872625538,0.375616000928656,NA,0.0309800756031215,0.0282149335828645,NA,-0.0200802175342875,-0.0200802175342875,-0.0200802175342875,0.0273753846164613,0.0219010754098125,0.0164267662031638,NA,NA,NA,NA,NA,NA
"127_7",142,-0.179827520113885,-0.0892022957926775,NA,0.0134723984360563,0.0134313531710469,NA,0.00308315780807307,0.00308315780807307,0.00308315780807307,0.0133490785931755,0.0106792664541748,0.00800945431517398,NA,NA,NA,NA,NA,NA
"127_7",142,-0.179827520113885,-0.0892022957926775,NA,0.0134723984360563,0.0134313531710469,NA,-0.00370898051911253,-0.00370898051911253,-0.00370898051911253,0.0190010706522389,0.0152008870746616,0.0114007034970843,NA,NA,NA,NA,NA,NA
"127_7",142,-0.179827520113885,-0.0892022957926775,NA,0.0134723984360563,0.0134313531710469,NA,-0.00154522660344987,-0.00154522660344987,-0.00154522660344987,0.0330202484384774,0.0264162202042518,0.0198121919700262,NA,NA,NA,NA,NA,NA
"127_7",142,-0.179827520113885,-0.0892022957926775,NA,0.0134723984360563,0.0134313531710469,NA,-0.0082604112575195,-0.0082604112575195,-0.0082604112575195,0.0247552568426273,0.0198043698248456,0.014853482807064,NA,NA,NA,NA,NA,NA
"127_7",142,-0.119775183677997,-0.200433837304596,NA,0.0192190225630163,0.019274685555498,NA,0.00308315780807307,0.00308315780807307,0.00308315780807307,0.0133490785931755,0.0106792664541748,0.00800945431517398,NA,NA,NA,NA,NA,NA
"127_7",142,-0.119775183677997,-0.200433837304596,NA,0.0192190225630163,0.019274685555498,NA,-0.00370898051911253,-0.00370898051911253,-0.00370898051911253,0.0190010706522389,0.0152008870746616,0.0114007034970843,NA,NA,NA,NA,NA,NA
"127_7",142,-0.119775183677997,-0.200433837304596,NA,0.0192190225630163,0.019274685555498,NA,-0.00154522660344987,-0.00154522660344987,-0.00154522660344987,0.0330202484384774,0.0264162202042518,0.0198121919700262,NA,NA,NA,NA,NA,NA
"127_7",142,-0.119775183677997,-0.200433837304596,NA,0.0192190225630163,0.019274685555498,NA,-0.0082604112575195,-0.0082604112575195,-0.0082604112575195,0.0247552568426273,0.0198043698248456,0.014853482807064,NA,NA,NA,NA,NA,NA
"127_7",142,-0.0550679280221614,-0.0892509503134208,NA,0.0340059455542431,0.0340189278053884,NA,0.00308315780807307,0.00308315780807307,0.00308315780807307,0.0133490785931755,0.0106792664541748,0.00800945431517398,NA,NA,NA,NA,NA,NA
"127_7",142,-0.0550679280221614,-0.0892509503134208,NA,0.0340059455542431,0.0340189278053884,NA,-0.00370898051911253,-0.00370898051911253,-0.00370898051911253,0.0190010706522389,0.0152008870746616,0.0114007034970843,NA,NA,NA,NA,NA,NA
"127_7",142,-0.0550679280221614,-0.0892509503134208,NA,0.0340059455542431,0.0340189278053884,NA,-0.00154522660344987,-0.00154522660344987,-0.00154522660344987,0.0330202484384774,0.0264162202042518,0.0198121919700262,NA,NA,NA,NA,NA,NA
"127_7",142,-0.0550679280221614,-0.0892509503134208,NA,0.0340059455542431,0.0340189278053884,NA,-0.0082604112575195,-0.0082604112575195,-0.0082604112575195,0.0247552568426273,0.0198043698248456,0.014853482807064,NA,NA,NA,NA,NA,NA
"127_7",142,0.240578103127844,0.0117292737507587,NA,0.025315737072395,0.0251762678747093,NA,0.00308315780807307,0.00308315780807307,0.00308315780807307,0.0133490785931755,0.0106792664541748,0.00800945431517398,NA,NA,NA,NA,NA,NA
"127_7",142,0.240578103127844,0.0117292737507587,NA,0.025315737072395,0.0251762678747093,NA,-0.00370898051911253,-0.00370898051911253,-0.00370898051911253,0.0190010706522389,0.0152008870746616,0.0114007034970843,NA,NA,NA,NA,NA,NA
"127_7",142,0.240578103127844,0.0117292737507587,NA,0.025315737072395,0.0251762678747093,NA,-0.00154522660344987,-0.00154522660344987,-0.00154522660344987,0.0330202484384774,0.0264162202042518,0.0198121919700262,NA,NA,NA,NA,NA,NA
"127_7",142,0.240578103127844,0.0117292737507587,NA,0.025315737072395,0.0251762678747093,NA,-0.0082604112575195,-0.0082604112575195,-0.0082604112575195,0.0247552568426273,0.0198043698248456,0.014853482807064,NA,NA,NA,NA,NA,NA
"127_7",148,0.125860882984218,0.276993798411541,NA,0.0120645899073931,0.0121543902060551,NA,0.00630935577501912,0.00630935577501912,0.00630935577501912,0.011982053774626,0.00958565532192997,0.00718925686923393,NA,NA,NA,NA,NA,NA
"127_7",148,0.125860882984218,0.276993798411541,NA,0.0120645899073931,0.0121543902060551,NA,-0.000245409114270868,-0.000245409114270868,-0.000245409114270868,0.0176340407916994,0.0141072709004268,0.0105805010091542,NA,NA,NA,NA,NA,NA
"127_7",148,0.125860882984218,0.276993798411541,NA,0.0120645899073931,0.0121543902060551,NA,0.00202747745325442,0.00202747745325442,0.00202747745325442,0.0316532215029357,0.0253226069550149,0.0189919924070941,NA,NA,NA,NA,NA,NA
"127_7",148,0.125860882984218,0.276993798411541,NA,0.0120645899073931,0.0121543902060551,NA,-0.00488194100665673,-0.00488194100665673,-0.00488194100665673,0.0233881991788201,0.0187107258473432,0.0140332525158663,NA,NA,NA,NA,NA,NA
"127_7",148,0.189906587358259,0.166767733507977,NA,0.0178895576268317,0.0178744973440166,NA,0.00630935577501912,0.00630935577501912,0.00630935577501912,0.011982053774626,0.00958565532192997,0.00718925686923393,NA,NA,NA,NA,NA,NA
"127_7",148,0.189906587358259,0.166767733507977,NA,0.0178895576268317,0.0178744973440166,NA,-0.000245409114270868,-0.000245409114270868,-0.000245409114270868,0.0176340407916994,0.0141072709004268,0.0105805010091542,NA,NA,NA,NA,NA,NA
"127_7",148,0.189906587358259,0.166767733507977,NA,0.0178895576268317,0.0178744973440166,NA,0.00202747745325442,0.00202747745325442,0.00202747745325442,0.0316532215029357,0.0253226069550149,0.0189919924070941,NA,NA,NA,NA,NA,NA
"127_7",148,0.189906587358259,0.166767733507977,NA,0.0178895576268317,0.0178744973440166,NA,-0.00488194100665673,-0.00488194100665673,-0.00488194100665673,0.0233881991788201,0.0187107258473432,0.0140332525158663,NA,NA,NA,NA,NA,NA
"127_7",148,0.260463964447097,0.289080064557408,NA,0.0328116732763498,0.0328455651016709,NA,0.00630935577501912,0.00630935577501912,0.00630935577501912,0.011982053774626,0.00958565532192997,0.00718925686923393,NA,NA,NA,NA,NA,NA
"127_7",148,0.260463964447097,0.289080064557408,NA,0.0328116732763498,0.0328455651016709,NA,-0.000245409114270868,-0.000245409114270868,-0.000245409114270868,0.0176340407916994,0.0141072709004268,0.0105805010091542,NA,NA,NA,NA,NA,NA
"127_7",148,0.260463964447097,0.289080064557408,NA,0.0328116732763498,0.0328455651016709,NA,0.00202747745325442,0.00202747745325442,0.00202747745325442,0.0316532215029357,0.0253226069550149,0.0189919924070941,NA,NA,NA,NA,NA,NA
"127_7",148,0.260463964447097,0.289080064557408,NA,0.0328116732763498,0.0328455651016709,NA,-0.00488194100665673,-0.00488194100665673,-0.00488194100665673,0.0233881991788201,0.0187107258473432,0.0140332525158663,NA,NA,NA,NA,NA,NA
